Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
<a target='_blank' href='https://youtu.be/uZNUw8W14yk'>uZNUw8W14yk</a>	<a target='_blank' href='https://youtu.be/uZNUw8W14yk'>Jocko Podcast 161 w/ Echo Charles: Machiavellian Leadership: Myth VS Reality, with “The Prince”</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 – Opening: Richard III<br><br>0:09:04 – The Prince, by Niccolo Machiavelli<br><br>2:07:05 – Final thoughts and take-aways.<br><br>2:14:24 – Support: How to stay on THE PATH.<br><br>2:40:46 – Closing Gratitude.	   2h 42m 56s 	9776	2019-01-24T09:16:58Z		en	36,856	846			74	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								22	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, machiavelli, book, prince, jiu jitsu, mma, origin, jocko store	0	
<a target='_blank' href='https://youtu.be/yNMT9n6MXA4'>yNMT9n6MXA4</a>	<a target='_blank' href='https://youtu.be/yNMT9n6MXA4'>Jocko Podcast 162 w/ Echo Charles: Seconds Count: Urban Combat Lessons Learned.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening: A Letter from General Kelly to Gold Star families.<br><br>0:24:44 - Interview with John Olson, Combat Photographer.<br><br>0:27:33 - Lessons Learned, Charlie 1/5, Operation Hue City, 31 January, 1968 to 5 March 1968<br><br>1:50:00 - Support: How to Stay on THE PATH.<br><br>2:21:48 - Closing Gratitude.	   2h 23m 54s 	8634	2019-01-31T01:14:50Z		en	38,540	941			95	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								20	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, hue, hue city, vietnam, ramadi	0	
<a target='_blank' href='https://youtu.be/MAo0wz91lt8'>MAo0wz91lt8</a>	<a target='_blank' href='https://youtu.be/MAo0wz91lt8'>Jocko Podcast 163 w/ Jason Redman: The Trident. Overcoming Adversity</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @jasonredmanww @echocharles<br><br>0:00:00 – Opening<br><br>0:05:24 – Jason Redman, “The Trident”.<br><br>1:55:18 - Wounded.<br><br>2:05:00 - Recovery and Aftermath<br><br>2:42:32 – Final Thoughts and take-aways.<br><br>2:44:44 – Support: How to Stay on THE PATH.<br><br>3:01:52 - Closing Gratitude.	   3h 3m 39s 	11019	2019-02-06T19:12:39Z		en	502,102	8,356			742	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								22	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, trident, jason redman, book, author, ranger school, wounded	0	
<a target='_blank' href='https://youtu.be/J1Uv68PIUho'>J1Uv68PIUho</a>	<a target='_blank' href='https://youtu.be/J1Uv68PIUho'>Jocko Podcast 164 w/ Echo Charles: Psychology For The Fighting Man.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening: "And We Go On"<br><br>0:11:00 - "Psychology For The Fighting Man"<br><br>2:19:08 - Final thoughts and take-aways.<br><br>2:25:00 - Support: How to stay on THE PATH.<br><br>2:47:01 - Closing Gratitude.	   2h 48m 26s 	10106	2019-02-14T21:34:48Z		en	50,149	1,062			128	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								22	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, ww2, wwii, psychology, winning, soldier, we go on	0	
<a target='_blank' href='https://youtu.be/oOfni0BCDuQ'>oOfni0BCDuQ</a>	<a target='_blank' href='https://youtu.be/oOfni0BCDuQ'>Jocko Podcast 165 w/ Echo Charles: Know Your Nature. Psychology For The Fighting Man (Pt.2)</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:12:08 - Psychology Of The Fighting Man Pt. 2<br><br>2:17:09 - Final Thoughts and Take-aways.<br><br>2:28:18 - How to stay on THE PATH: Support.<br><br>2:58:37 - Closing Gratitude.	   3h  20s 	10820	2019-02-21T04:04:08Z		en	35,248	752			87	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								21	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, ww2, wwii, battle, book, psychology	0	
<a target='_blank' href='https://youtu.be/PcHXiStlZ3M'>PcHXiStlZ3M</a>	<a target='_blank' href='https://youtu.be/PcHXiStlZ3M'>Jocko Podcast 166 w/ Echo Charles: Trust and Be Wise. Psychology for the Fighting Man pt. 3</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:00:28 - 3rd Part: Psychology for the Fighting Man.<br><br>2:39:08 - Final thoughts and take-aways.<br><br>2:42:00 - Support: How to stay on THE PATH.<br><br>3:03:24 - Closing Gratitude.	   3h 5m  	11100	2019-02-28T01:44:03Z		en	30,620	643			59	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								22	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, soy sauce dish, dishes, psychology, customs, bikini, speedo	0	
<a target='_blank' href='https://youtu.be/5qL7_NpcoeU'>5qL7_NpcoeU</a>	<a target='_blank' href='https://youtu.be/5qL7_NpcoeU'>Jocko Podcast 167 w/ SEAL Master Chief, Jason Gardner: Lessons on War, Leadership, and Life (Pt.1)</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @jasonNgardner @echocharles<br><br>0:00:00 - Opening<br><br>0:02:50 - Master Chief, Jason Gardner.  War, Life, and Leadership.<br><br>2:12:00 - Support: How to stay on THE PATH.<br><br>2:47:46 - Closing Gratitude.	   2h 49m 40s 	10180	2019-03-08T01:52:21Z		en	381,139	5,447			457	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								20	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, master chief, sniper, ramadi, afghanistan	0	
<a target='_blank' href='https://youtu.be/1vNlCHHD4tg'>1vNlCHHD4tg</a>	<a target='_blank' href='https://youtu.be/1vNlCHHD4tg'>Jocko Podcast 168 w/ SEAL Master Chief, Jason Gardner Pt.2:  Lessons on Leadership and Life</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @jasonNgardner @echocharles<br><br>0:00:00 - Opening<br><br>0:02:14 - Jason Gardner, cont.<br><br>2:33:13 - Support: How to stay on THE PATH.<br><br>2:59:32 - Closing Gratitude.	   3h 2m 21s 	10941	2019-03-08T15:00:00Z		en	190,432	2,846			266	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								20	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, seal teams, sniper, discipline equals freedom, defcor	0	
<a target='_blank' href='https://youtu.be/WB15cc8xPF8'>WB15cc8xPF8</a>	<a target='_blank' href='https://youtu.be/WB15cc8xPF8'>Jocko Podcast 169 w/ Jody Mitic: The Slippery Slope, Half-Truths, and Getting Back on The Path</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @jodymitic @echocharles<br><br>0:00:00 – Opening<br>0:01:51 – Jody Mitic back On The Path<br>1:33:22 – Final Thoughts<br>1:39:08 – Support: How To Stay On The Path<br>2:24:04 – Closing Gratitude.	   2h 26m 9s 	8769	2019-03-20T16:43:48Z		en	37,940	660			198	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								23	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, slippery slope, canada, politics, veteran, double amputee	0	
<a target='_blank' href='https://youtu.be/UG1fmSKw_Qg'>UG1fmSKw_Qg</a>	<a target='_blank' href='https://youtu.be/UG1fmSKw_Qg'>Jocko Podcast 170 w/ Echo Charles: How to Be Someone Who Executes.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:21 – First actions as a new leader.<br><br>0:06:41 – Dealing with your team without punishment.<br><br>0:12:16 – Clarifying overcoming Fear of Failure.<br><br>0:15:34 – Standing up for the right thing VS avoiding conflict.<br><br>0:25:38 – How to lead when you’re not “In Charge”.<br><br>0:32:01 – How to take Ownership when it’s not your fault.<br><br>0:47:08 – How to find time to do thing things you want to do.<br><br>0:57:20 – Would Extreme Ownership exist if Jocko would have been fired for the Blue on Blue.<br><br>1:01:23 – Should you take risks to save time/energy/be efficient.<br><br>1:10:01 – Is it inhumane to detach during extreme scenarios like loss of life. EMT, Firefighters, Doctors, etc.<br><br>1:15:39 – Tips for when you have trouble executing on things.<br><br>1:19:54 – Support: How to Stay on The Path.<br>JOCKO STORE Apparel: https://www.jockostore.com/collections/men<br>All Supplements: https://originmaine.com/origin-usa/nutrition/<br>Origin Gis:  https://originmaine.com/origin-usa/bjj-mma-fit/ <br>Onnit Stuff: http://www.onnit.com/jocko<br>Jocko White Tea: http://www.jockotea.com<br><br>1:52:49 – Closing Gratitude.	   1h 54m 24s 	6864	2019-03-27T18:33:02Z		en	50,204	1,093			128	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								23	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, subordinate, work, employment, execute, motivation	0	
<a target='_blank' href='https://youtu.be/m5CkAJu9t8E'>m5CkAJu9t8E</a>	<a target='_blank' href='https://youtu.be/m5CkAJu9t8E'>Jocko Podcast 171 w/ Matthew Bradford: No Legs, No Vision, No Problem.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @bionikmatt5 @echocharles<br><br>0:00:00 - Opening<br><br>0:03:23 - Matthew Bradford. Life, service, and Inspiration.<br><br>1:26:19 - Final thoughts and take-aways.<br><br>1:31:14 - Support: How to Stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection...<br>All Supplements: https://originmaine.com/origin-usa/nu...<br>Origin Gis:  https://originmaine.com/origin-usa/bj... <br>Onnit Stuff: http://www.onnit.com/jocko<br>Jocko White Tea: http://www.jockotea.com<br><br>2:01:35 - Closing Gratitude.	   2h 4m 14s 	7454	2019-04-04T04:04:44Z		en	40,838	1,156			129	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								23	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, guest, blind, amputee, marines, army	0	
<a target='_blank' href='https://youtu.be/gaDNEElK2II'>gaDNEElK2II</a>	<a target='_blank' href='https://youtu.be/gaDNEElK2II'>Jocko Podcast 172 w/ Echo Charles: Man is The Fundamental Instrument of War.  FM 10-22</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the Conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:03:56 - 1951 US Army Leadership Field Manual: FM 10-22<br><br>2:08:03 - Final Thoughts and Take-aways.<br><br>2:09:53 - Support: How to Stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection...<br>All Supplements: https://originmaine.com/origin-usa/nu...<br>Origin Gis:  https://originmaine.com/origin-usa/bj... <br>Onnit Stuff: http://www.onnit.com/jocko<br>Jocko White Tea: http://www.jockotea.com<br><br>2:45:05 - Closing Gratitude	   2h 46m 41s 	10001	2019-04-10T21:46:04Z		en	27,514	557			46	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								23	fm, field manual, army, 10-22, Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, ten tac 22	0	
<a target='_blank' href='https://youtu.be/__Mx0kpHN-I'>__Mx0kpHN-I</a>	<a target='_blank' href='https://youtu.be/__Mx0kpHN-I'>Jocko Podcast 173 w/ Ron Shurer, Medal Of Honor Recipient: Fighting Up-Hill Battles.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @ron_shurer @echocharles<br><br>0:00:00 - Opening<br><br>0:03:10 - Ron Shurer.  Medal Of Honor. Life, battle, Lessons.<br><br>2:34:29 - Final thoughts and take-aways.<br><br>2:41:17 - Support: How to Stay On THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection...<br>All Supplements: https://originmaine.com/origin-usa/nu...<br>Origin Gis:  https://originmaine.com/origin-usa/bj... <br>Onnit Stuff: http://www.onnit.com/jocko<br>Jocko White Tea: http://www.jockotea.com<br><br>3:07:40 - Closing Gratitude.	   3h 16m 21s 	11781	2019-04-19T00:10:32Z		en	188,144	3,036			313	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								22	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, medal of honor, secret service, cancer, special forces	0	
<a target='_blank' href='https://youtu.be/sNKpAqto04E'>sNKpAqto04E</a>	<a target='_blank' href='https://youtu.be/sNKpAqto04E'>Jocko Podcast 174 w/ Echo Charles: Set Standards. Become an Eminently Qualified Human</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 – Opening<br><br>0:24:33 – Marine Corps Fitness Report<br><br>1:11:10 – Final Thoughts and Take-aways.<br><br>1:37:26 – Support: How to Stay On The Path.<br><br>1:53:57 – Closing Gratitude.	   1h 56m 21s 	6981	2019-04-24T22:23:45Z		en	77,762	1,882			208	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								23	standards, rating system, evaluation, fitness, Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, marine corps	0	
<a target='_blank' href='https://youtu.be/ZCcY78BYOZ0'>ZCcY78BYOZ0</a>	<a target='_blank' href='https://youtu.be/ZCcY78BYOZ0'>Jocko Podcast 175 w/ Echo Charles - How to "Dominate" in Leadership. Bernard 'Monty' Montgomery</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:12:43 - Military Leadership. A transcript, by Bernard 'Monty' Montgomery.<br><br>1:48:46 - Closing Thoughts and Take-aways.<br><br>1:59:59 - Support: How to Stay on THE PATH.<br><br>2:28:15 - Closing Gratitude.	   2h 29m 40s 	8980	2019-05-02T06:46:42Z		en	35,291	666			77	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								20	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, british, army	0	
<a target='_blank' href='https://youtu.be/Fj_mA4znl4o'>Fj_mA4znl4o</a>	<a target='_blank' href='https://youtu.be/Fj_mA4znl4o'>Jocko Podcast 176 w/ Echo Charles: Morale is Most Important? From Bernard 'Monty' Montgomery</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening<br><br>0:11:05 - Bernard Montgomery on Morale on the battlefield.<br><br>1:57:27 - Final Thoughts and Take-aways.<br><br>2:09:03 - What is THE PATH?  And how to stay on it.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection...<br>All Supplements: https://originmaine.com/origin-usa/nu...<br>Origin Gis:  https://originmaine.com/origin-usa/bj... <br>Onnit Stuff: http://www.onnit.com/jocko<br>Jocko White Tea: http://www.jockotea.com<br><br>2:30:32 - Closing Gratitude.	   2h 32m 42s 	9162	2019-05-10T03:37:29Z		en	24,853	525			65	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								22	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, q and a, questions, answers, flixpoint	0	
<a target='_blank' href='https://youtu.be/HL1LBA6D37E'>HL1LBA6D37E</a>	<a target='_blank' href='https://youtu.be/HL1LBA6D37E'>Jocko Podcast 177 w/ Echo Charles: What To Do When You Fail. Q & A.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 – Opening<br><br>0:14:13 – Dealing with a pessimistic boss.<br><br>0:19:34 – Being the youngest leader in your company dealing with older experienced team.<br><br>0:27:19 – What to do when people treat you like a doormat.<br><br>0:38:13 – Business: Customers VS Money.<br><br>0:42:38 –  Family VS Work.<br><br>0:50:08 – Dealing with NOT being able to be a SEAL/Marine/SOF.<br><br>0:57:46 – Dealing with “giving up / Quitting” in major circumstances in the past. BUDS, etc.<br><br>1:03:56 – Dealing Betrayal from someone close to you.<br><br>1:18:08 – How to discipline key players without messing up morale.<br><br>1:20:54 – What to do when you FAIL.<br><br>1:23:23 – Support: How to stay on THE PATH.<br>JOCKO STORE Apparel: https://www.jockostore.com/collection...<br>All Supplements: https://originmaine.com/origin-usa/nu...<br>Origin Gis:  https://originmaine.com/origin-usa/bj... <br>Onnit Stuff: http://www.onnit.com/jocko<br>Jocko White Tea: http://www.jockotea.com<br><br>1:47:06 – Closing Gratitude..	   1h 48m 29s 	6509	2019-05-15T19:20:13Z		en	46,476	1,144			89	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								27	Discipline, freedom, military, extreme ownership, leadership, advice, jocko willink, echelon front, navy seal, jocko podcast, excerpt, echo charles, leader, lead, win, jocko store, discipline equals freedom, defcor, betrayal, failure, success, get after it, work life balance, boss, work, employment, q & a	0	
<a target='_blank' href='https://youtu.be/MFxPmXXSqoQ'>MFxPmXXSqoQ</a>	<a target='_blank' href='https://youtu.be/MFxPmXXSqoQ'>Jocko Podcast 178 w/ Echo Charles: The Power and Cost of Extreme Obedience. The Kamikaze Pilot.</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>UCkqcY4CAuBFNFho6JgygCnA</a>	<a target='_blank' href='https://www.youtube.com/channel/UCkqcY4CAuBFNFho6JgygCnA'>Jocko Podcast</a>	Join the conversation on Twitter/Instagram:<br>@jockowillink @echocharles<br><br>0:00:00 - Opening: Letters from Kamikaze pilots / The Code.<br>1:05:45 - Final thoughts and take-aways.<br>1:27:56 - Support: How to stay on THE PATH.<br>1:48:18 - Closing Gratitude.	   1h 50m 28s 	6628	2019-05-22T06:48:20Z		en	26,142	574			101	Playlist: <a target='_blank' href='https://www.youtube.com/playlist?list=PLIEQamvEuqUf8gQpt7TvK43Agb_y2iWwO'>Jocko Podcast Episodes</a> (added 2022-07-10)		true	true	2d	hd	true	rectangular	youtube	public								20	jocko, discipline, kamikaze, japan, ww2, okinawa, pearl harbor, navy seal, extreme ownership, loyalty, code, honor, echelon front, jocko willink, task unit bruiser, podcast, good, discipline equals freedom, freedom, leadership	0	
